Account No,Date,Description,Type,Balance
1406030,12-15-19,USER,Withdrawl,46993
1406030,12-31-19,USER,Withdrawl,46172.5
1406030,12-31-19,SYSTEM,Deposit,47187.1
,,,,
1406031,01-05-19,USER,Withdrawl,36885.6
1406031,01-06-19,USER,Withdrawl,36245.6
1406031,01-08-19,USER,Withdrawl,34265.6
1406031,01-13-19,USER,Withdrawl,33161.6
1406031,01-13-19,USER,Deposit,39361.6
1406031,01-13-19,USER,Withdrawl,37041.6
1406031,01-16-19,USER,Withdrawl,34801.6
1406031,01-16-19,USER,Withdrawl,34401.6
1406031,01-20-19,USER,Withdrawl,33521.6
1406031,01-31-19,USER,Withdrawl,33454.2
1406031,01-31-19,USER,Deposit,33668.8
1406031,02-08-19,USER,Withdrawl,31674.2
1406031,02-13-19,USER,Deposit,36770.2
1406031,02-28-19,USER,Withdrawl,36703
1406031,02-28-19,USER,Deposit,36917.6
1406031,03-08-19,USER,Withdrawl,34923
1406031,03-13-19,USER,Deposit,40019
1406031,03-29-19,USER,Withdrawl,39019
1406031,03-31-19,USER,Withdrawl,38965.4
1406031,03-31-19,SYSTEM,Deposit,39180
1406031,04-08-19,USER,Withdrawl,37185.4
1406031,04-13-19,USER,Deposit,42281.4
1406031,04-30-19,USER,Withdrawl,42137.4
1406031,04-30-19,USER,Deposit,42452
1406031,05-08-19,USER,Withdrawl,40457.4
1406031,05-13-19,USER,Deposit,45553.4
1406031,05-28-19,USER,Withdrawl,45053.4
1406031,05-31-19,USER,Withdrawl,45002.8
1406031,05-31-19,USER,Deposit,45237.4
1406031,06-08-19,USER,Withdrawl,43242.8
1406031,06-13-19,USER,Deposit,48338.8
1406031,06-22-19,USER,Withdrawl,46738.8
1406031,06-27-19,USER,Withdrawl,43838.8
1406031,06-30-19,USER,Withdrawl,43016.4
1406031,06-30-19,SYSTEM,Deposit,44031
1406031,07-08-19,USER,Withdrawl,42036.4
1406031,07-13-19,USER,Deposit,47132.4
1406031,07-27-19,USER,Withdrawl,43632.4
1406031,07-31-19,USER,Withdrawl,43506.3
1406031,07-31-19,USER,Deposit,43820.9
1406031,08-04-19,USER,Withdrawl,41886.3
1406031,08-06-19,USER,Withdrawl,40846.3
1406031,08-08-19,USER,Withdrawl,38866.3
1406031,08-13-19,USER,Deposit,43962.3
1406031,08-26-19,USER,Withdrawl,40762.3
1406031,08-31-19,USER,Withdrawl,40623.3
1406031,08-31-19,USER,Deposit,40937.9
1406031,09-08-19,USER,Withdrawl,38943.3
1406031,09-13-19,USER,Deposit,44039.3
1406031,09-25-19,USER,Withdrawl,41739.3
1406031,09-30-19,USER,Withdrawl,41600.5
1406031,09-30-19,SYSTEM,Deposit,41915.1
1406031,10-08-19,USER,Withdrawl,39920.5
1406031,10-13-19,USER,Deposit,45016.5
1406031,10-25-19,USER,Withdrawl,42616.5
1406031,10-31-19,USER,Withdrawl,42581.5
1406031,10-31-19,USER,Deposit,42796.1
1406031,11-08-19,USER,Withdrawl,40801.5
1406031,11-13-19,USER,Deposit,45897.5
1406031,11-24-19,USER,Withdrawl,44897.5
1406031,11-30-19,USER,Withdrawl,42067.2
1406031,11-30-19,USER,Deposit,45081.8
1406031,12-08-19,USER,Withdrawl,43087.2
1406031,12-13-19,USER,Deposit,48183.2
1406031,12-20-19,USER,Withdrawl,47733.2
1406031,12-24-19,USER,Withdrawl,43633.2
1406031,12-31-19,USER,Withdrawl,43508.4
1406031,12-31-19,SYSTEM,Deposit,43823
,,,,
1406032,01-23-19,USER,Withdrawl,32369.2
1406032,01-24-19,USER,Deposit,68812.2
1406032,01-31-19,USER,Deposit,69026.1
1406032,02-22-19,USER,Withdrawl,50026.1
1406032,02-23-19,USER,Deposit,92811.1
1406032,02-28-19,USER,Deposit,93119.2
1406032,03-19-19,USER,Deposit,131453.2
1406032,03-19-19,USER,Withdrawl,72353.2
1406032,03-22-19,USER,Deposit,95136.2
1406032,03-24-19,USER,Withdrawl,63836.2
1406032,03-31-19,USER,Withdrawl,63084.2
1406032,03-31-19,SYSTEM,Deposit,64184.2
1406032,04-07-19,USER,Withdrawl,49274.2
1406032,04-07-19,USER,Deposit,54184.2
1406032,04-11-19,USER,Withdrawl,49236.2
1406032,04-12-19,USER,Withdrawl,45140.2
1406032,04-12-19,USER,Withdrawl,43814.2
1406032,04-20-19,USER,Withdrawl,39140.2
1406032,04-22-19,USER,Deposit,50770.2
1406032,04-23-19,USER,Withdrawl,41570.2
1406032,04-30-19,USER,Withdrawl,40674.9
1406032,04-30-19,USER,Deposit,41774.9
1406032,05-07-19,USER,Withdrawl,36764.9
1406032,05-09-19,USER,Withdrawl,31164.9
1406032,05-11-19,USER,Withdrawl,31126.9
1406032,05-12-19,USER,Withdrawl,30704.9
1406032,05-12-19,USER,Withdrawl,27030.9
1406032,05-23-19,USER,Deposit,34630.9
1406032,05-31-19,USER,Withdrawl,34475.6
1406032,05-31-19,USER,Deposit,34775.6
1406032,06-07-19,USER,Withdrawl,29765.6
1406032,06-08-19,USER,Withdrawl,24965.6
1406032,06-11-19,USER,Withdrawl,24927.6
1406032,06-12-19,USER,Withdrawl,24505.6
1406032,06-12-19,USER,Withdrawl,20831.6
1406032,06-14-19,USER,Withdrawl,16531.6
1406032,06-22-19,USER,Deposit,32431.6
1406032,06-30-19,USER,Withdrawl,32044.9
1406032,06-30-19,SYSTEM,Deposit,32544.9
1406032,07-07-19,USER,Withdrawl,27534.9
1406032,07-11-19,USER,Withdrawl,27496.9
1406032,07-12-19,USER,Withdrawl,23400.9
1406032,07-12-19,USER,Withdrawl,23222.9
1406032,07-20-19,USER,Withdrawl,17500.9
1406032,07-22-19,USER,Deposit,30500.9
1406032,07-31-19,USER,Withdrawl,30419.5
1406032,07-31-19,USER,Deposit,30619.5
1406032,08-07-19,USER,Withdrawl,25609.5
1406032,08-08-19,USER,Withdrawl,20909.5
1406032,08-11-19,USER,Withdrawl,20871.5
1406032,08-12-19,USER,Withdrawl,16775.5
1406032,08-12-19,USER,Withdrawl,16197.5
1406032,08-21-19,USER,Deposit,31075.5
1406032,08-31-19,USER,Withdrawl,30082.1
1406032,08-31-19,USER,Deposit,31182.1
1406032,09-07-19,USER,Withdrawl,26172.1
1406032,09-11-19,USER,Withdrawl,26134.1
1406032,09-12-19,USER,Withdrawl,16682.4
1406032,09-12-19,USER,Deposit,22460.1
1406032,09-12-19,USER,Withdrawl,22038.1
1406032,09-17-19,USER,Deposit,49760.4
1406032,09-20-19,USER,Withdrawl,49560.4
1406032,09-30-19,USER,Withdrawl,49519.2
1406032,09-30-19,SYSTEM,Deposit,49719.2
1406032,10-07-19,USER,Withdrawl,44709.2
1406032,10-11-19,USER,Withdrawl,44671.2
1406032,10-12-19,USER,Withdrawl,39315.5
1406032,10-12-19,USER,Withdrawl,35219.5
1406032,10-12-19,USER,Withdrawl,32893.5
1406032,10-20-19,USER,Deposit,41719.5
1406032,10-31-19,USER,Withdrawl,41701.2
1406032,10-31-19,USER,Deposit,41901.2
1406032,11-06-19,USER,Withdrawl,28464.2
1406032,11-07-19,USER,Withdrawl,23554.2
1406032,11-11-19,USER,Withdrawl,23516.2
1406032,11-12-19,USER,Withdrawl,19842.2
1406032,11-12-19,USER,Withdrawl,14064.6
1406032,11-12-19,USER,Withdrawl,13986.6
1406032,11-19-19,USER,Deposit,32664.6
1406032,11-25-19,USER,Deposit,74237.6
1406032,11-27-19,USER,Withdrawl,61381.6
1406032,11-30-19,USER,Withdrawl,61328.2
1406032,11-30-19,USER,Deposit,61528.2
1406032,12-07-19,USER,Withdrawl,47507.2
1406032,12-07-19,USER,Withdrawl,47497.2
1406032,12-11-19,USER,Withdrawl,47469.2
1406032,12-12-19,USER,Withdrawl,41691.5
1406032,12-12-19,USER,Deposit,47047.2
1406032,12-12-19,USER,Withdrawl,38017.5
1406032,12-19-19,USER,Deposit,43617.5
1406032,12-20-19,USER,Withdrawl,38817.5
1406032,12-24-19,USER,Withdrawl,36717.5
1406032,12-31-19,USER,Withdrawl,36611.9
1406032,12-31-19,SYSTEM,Deposit,36911.9
,,,,
1406033,01-03-19,USER,Withdrawl,37214.7
1406033,01-03-19,USER,Deposit,37814.7
1406033,01-05-19,USER,Withdrawl,36514.7
1406033,01-07-19,USER,Withdrawl,32127.7
1406033,01-09-19,USER,Deposit,50766.7
1406033,01-12-19,USER,Withdrawl,48466.7
1406033,01-13-19,USER,Withdrawl,47466.7
1406033,01-15-19,USER,Withdrawl,44766.7
1406033,01-25-19,USER,Withdrawl,43366.7
1406033,01-28-19,USER,Withdrawl,36566.7
1406033,01-31-19,USER,Withdrawl,36431.5
1406033,01-31-19,USER,Deposit,36746.1
1406033,02-02-19,USER,Withdrawl,27431.5
1406033,02-07-19,USER,Withdrawl,23044.5
1406033,02-09-19,USER,Deposit,41683.5
1406033,02-28-19,USER,Withdrawl,41532.4
1406033,02-28-19,USER,Deposit,41847
1406033,03-04-19,USER,Withdrawl,28732.4
1406033,03-07-19,USER,Withdrawl,24345.4
1406033,03-09-19,USER,Deposit,42984.4
1406033,03-18-19,USER,Withdrawl,41584.4
1406033,03-21-19,USER,Withdrawl,39984.4
1406033,03-31-19,USER,Withdrawl,39137.6
1406033,03-31-19,SYSTEM,Deposit,40152.2
1406033,04-03-19,USER,Withdrawl,27637.6
1406033,04-07-19,USER,Withdrawl,23250.6
1406033,04-09-19,USER,Deposit,41889.6
1406033,04-30-19,USER,Withdrawl,41042.5
1406033,04-30-19,USER,Deposit,42057.1
1406033,05-03-19,USER,Withdrawl,27742.5
1406033,05-07-19,USER,Withdrawl,23355.5
1406033,05-09-19,USER,Deposit,41994.5
1406033,05-31-19,USER,Withdrawl,41149.4
1406033,05-31-19,USER,Deposit,42164
1406033,06-02-19,USER,Withdrawl,28949.4
1406033,06-07-19,USER,Withdrawl,24562.4
1406033,06-09-19,USER,Deposit,52520.4
1406033,06-28-19,USER,Withdrawl,26220.4
1406033,06-30-19,USER,Withdrawl,26196.8
1406033,06-30-19,SYSTEM,Deposit,26411.4
1406033,07-02-19,USER,Withdrawl,19896.8
1406033,07-02-19,USER,Withdrawl,16596.8
1406033,07-07-19,USER,Withdrawl,15509.8
1406033,07-09-19,USER,Deposit,34148.8
1406033,07-31-19,USER,Withdrawl,34061.4
1406033,07-31-19,USER,Deposit,34276
1406033,08-01-19,USER,Withdrawl,26261.4
1406033,08-07-19,USER,Withdrawl,21874.4
1406033,08-09-19,USER,Deposit,40513.4
1406033,08-31-19,USER,Withdrawl,31770.4
1406033,08-31-19,USER,Withdrawl,31755.8
1406033,08-31-19,USER,Deposit,40670.4
1406033,09-07-19,USER,Withdrawl,27368.8
1406033,09-09-19,USER,Deposit,46007.8
1406033,09-30-19,USER,Withdrawl,47968.4
1406033,09-30-19,USER,Withdrawl,38468.4
1406033,09-30-19,SYSTEM,Deposit,46183
1406033,10-07-19,USER,Withdrawl,34081.4
1406033,10-09-19,USER,Deposit,52720.4
1406033,10-30-19,USER,Withdrawl,38020.4
1406033,10-31-19,USER,Withdrawl,37813.7
1406033,10-31-19,USER,Deposit,38228.3
1406033,11-06-19,USER,Withdrawl,34013.7
1406033,11-07-19,USER,Withdrawl,29626.7
1406033,11-09-19,USER,Deposit,48265.7
1406033,11-29-19,USER,Withdrawl,36165.7
1406033,11-30-19,USER,Withdrawl,36034.4
1406033,11-30-19,USER,Deposit,36349
1406033,12-07-19,USER,Withdrawl,31947.4
1406033,12-09-19,USER,Deposit,59905.4
1406033,12-23-19,USER,Withdrawl,58305.4
1406033,12-29-19,USER,Withdrawl,36605.4
1406033,12-31-19,USER,Withdrawl,36503.5
1406033,12-31-19,SYSTEM,Deposit,36818.1
,,,,
1406034,01-07-19,USER,Deposit,27379
1406034,01-14-19,USER,Withdrawl,25509
1406034,01-17-19,USER,Withdrawl,23409
1406034,01-20-19,USER,Withdrawl,20909
1406034,01-31-19,USER,Withdrawl,20783.8
1406034,01-31-19,USER,Deposit,20998.4
1406034,02-07-19,USER,Deposit,27780.8
1406034,02-14-19,USER,Withdrawl,25910.8
1406034,02-19-19,USER,Withdrawl,22610.8
1406034,02-22-19,USER,Withdrawl,21970.8
1406034,02-28-19,USER,Withdrawl,21049
1406034,02-28-19,USER,Deposit,22063.6
1406034,03-07-19,USER,Deposit,28846
1406034,03-14-19,USER,Withdrawl,26976
1406034,03-21-19,USER,Withdrawl,20676
1406034,03-31-19,USER,Withdrawl,20555.9
1406034,03-31-19,SYSTEM,Deposit,20770.5
1406034,04-07-19,USER,Deposit,27552.9
1406034,04-14-19,USER,Withdrawl,25682.9
1406034,04-20-19,USER,Withdrawl,21582.9
1406034,04-30-19,USER,Withdrawl,21460.1
1406034,04-30-19,USER,Deposit,21674.7
1406034,05-07-19,USER,Deposit,28457.1
1406034,05-14-19,USER,Withdrawl,26587.1
1406034,05-20-19,USER,Withdrawl,24687.1
1406034,05-31-19,USER,Withdrawl,24571.5
1406034,05-31-19,USER,Deposit,24786.1
1406034,06-02-19,USER,Withdrawl,16721.5
1406034,06-07-19,USER,Deposit,23518.5
1406034,06-14-19,USER,Withdrawl,21648.5
1406034,06-19-19,USER,Withdrawl,18048.5
1406034,06-30-19,USER,Withdrawl,18022.4
1406034,06-30-19,SYSTEM,Deposit,18137
1406034,07-07-19,USER,Deposit,24919.4
1406034,07-14-19,USER,Withdrawl,23049.4
1406034,07-19-19,USER,Withdrawl,19149.4
1406034,07-31-19,USER,Withdrawl,19015.3
1406034,07-31-19,USER,Deposit,19229.9
1406034,08-07-19,USER,Deposit,26012.3
1406034,08-14-19,USER,Withdrawl,24142.3
1406034,08-18-19,USER,Withdrawl,16142.3
1406034,08-31-19,USER,Withdrawl,16004.5
1406034,08-31-19,USER,Deposit,16219.1
1406034,09-07-19,USER,Deposit,23001.5
1406034,09-14-19,USER,Withdrawl,21131.5
1406034,09-17-19,USER,Withdrawl,12331.5
1406034,09-30-19,USER,Withdrawl,12318.8
1406034,09-30-19,SYSTEM,Deposit,12393.4
1406034,10-07-19,USER,Deposit,19175.8
1406034,10-14-19,USER,Withdrawl,17305.8
1406034,10-31-19,USER,Withdrawl,17254.5
1406034,10-31-19,USER,Deposit,17369.1
1406034,11-03-19,USER,Withdrawl,15354.5
1406034,11-07-19,USER,Deposit,22151.5
1406034,11-14-19,USER,Withdrawl,20281.5
1406034,11-30-19,USER,Withdrawl,20150.6
1406034,11-30-19,USER,Deposit,20365.2
1406034,12-03-19,USER,Withdrawl,19300.6
1406034,12-07-19,USER,Deposit,26097.6
1406034,12-14-19,USER,Withdrawl,24227.6
1406034,12-31-19,USER,Withdrawl,24112.3
1406034,12-31-19,SYSTEM,Deposit,24326.9
,,,,
1406035,01-02-19,USER,Withdrawl,24125.3
1406035,01-04-19,USER,Withdrawl,20225.3
1406035,01-08-19,USER,Withdrawl,13325.3
1406035,01-09-19,USER,Withdrawl,11825.3
1406035,01-13-19,USER,Withdrawl,10856.7
1406035,01-16-19,USER,Deposit,12984.3
1406035,01-18-19,USER,Withdrawl,5184.3
1406035,01-31-19,USER,Deposit,5229
1406035,01-31-19,USER,Withdrawl,5198.2
1406035,01-31-19,USER,Withdrawl,5100.2
1406035,02-15-19,USER,Deposit,14998.2
1406035,02-18-19,USER,Deposit,57148.2
1406035,02-24-19,USER,Deposit,99091.2
1406035,02-28-19,USER,Deposit,99229.4
1406035,02-28-19,USER,Withdrawl,99199.4
1406035,03-17-19,USER,Withdrawl,64699.4
1406035,03-31-19,SYSTEM,Deposit,65108.4
1406035,03-31-19,USER,Withdrawl,65078.4
1406035,04-01-19,USER,Withdrawl,54555.4
1406035,04-15-19,USER,Withdrawl,49765.4
1406035,04-16-19,USER,Withdrawl,39332.4
1406035,04-16-19,USER,Withdrawl,33132.4
1406035,04-24-19,USER,Withdrawl,17355.4
1406035,04-30-19,USER,Deposit,17549.7
1406035,04-30-19,USER,Withdrawl,17519.7
1406035,05-14-19,USER,Deposit,29341.7
1406035,05-16-19,USER,Withdrawl,28041.7
1406035,05-19-19,USER,Deposit,76594.7
1406035,05-29-19,USER,Withdrawl,65194.7
1406035,05-31-19,USER,Deposit,65370.7
1406035,05-31-19,USER,Withdrawl,65340.7
1406035,06-01-19,USER,Withdrawl,58168.7
1406035,06-12-19,USER,Deposit,85700.7
1406035,06-15-19,USER,Withdrawl,54200.7
1406035,06-23-19,USER,Withdrawl,45050.7
1406035,06-30-19,SYSTEM,Deposit,45296.7
1406035,06-30-19,USER,Withdrawl,45266.7
1406035,07-10-19,USER,Withdrawl,37789.7
1406035,07-15-19,USER,Withdrawl,29289.7
1406035,07-31-19,USER,Deposit,29442
1406035,07-31-19,USER,Withdrawl,29412
1406035,08-14-19,USER,Deposit,30112
1406035,08-15-19,USER,Withdrawl,18412
1406035,08-31-19,USER,Deposit,18509.5
1406035,08-31-19,USER,Withdrawl,18479.5
1406035,09-07-19,USER,Withdrawl,15779.5
1406035,09-13-19,USER,Deposit,22679.5
1406035,09-30-19,SYSTEM,Deposit,22767
1406035,09-30-19,USER,Withdrawl,22737
1406035,10-01-19,USER,Withdrawl,5038
1406035,10-13-19,USER,Deposit,19038
1406035,10-31-19,USER,Deposit,19123.3
1406035,10-31-19,USER,Withdrawl,19093.3
1406035,11-02-19,USER,Deposit,46696.3
1406035,11-12-19,USER,Withdrawl,37296.3
1406035,11-30-19,USER,Deposit,37423.9
1406035,11-30-19,USER,Withdrawl,37393.9
1406035,12-02-19,USER,Deposit,76280.9
1406035,12-09-19,USER,Withdrawl,72980.9
1406035,12-12-19,USER,Withdrawl,49280.9
1406035,12-31-19,SYSTEM,Deposit,49482.9
1406035,12-31-19,USER,Withdrawl,49452.9
,,,,
1406036,01-01-19,USER,Withdrawl,15614.4
1406036,01-02-19,USER,Withdrawl,13854.4
1406036,01-08-19,USER,Deposit,19913.4
1406036,01-10-19,USER,Withdrawl,19273.4
1406036,01-12-19,USER,Withdrawl,16325.4
1406036,01-14-19,USER,Withdrawl,14245.4
1406036,01-23-19,USER,Withdrawl,13845.4
1406036,01-31-19,USER,Withdrawl,13812.6
1406036,01-31-19,USER,Deposit,13907.2
1406036,02-08-19,USER,Deposit,19951.6
1406036,02-09-19,USER,Withdrawl,19051.6
1406036,02-12-19,USER,Withdrawl,16103.6
1406036,02-28-19,USER,Withdrawl,16053.8
1406036,02-28-19,USER,Deposit,16168.4
1406036,03-08-19,USER,Deposit,22212.8
1406036,03-11-19,USER,Withdrawl,13812.8
1406036,03-12-19,USER,Withdrawl,10864.8
1406036,03-31-19,USER,Withdrawl,10502
1406036,03-31-19,SYSTEM,Deposit,10916.6
1406036,04-08-19,USER,Deposit,16961
1406036,04-10-19,USER,Withdrawl,11661
1406036,04-12-19,USER,Withdrawl,8713
1406036,04-30-19,USER,Withdrawl,8657.2
1406036,04-30-19,USER,Deposit,8751.8
1406036,05-08-19,USER,Deposit,14796.2
1406036,05-12-19,USER,Withdrawl,11848.2
1406036,05-31-19,USER,Withdrawl,11757.3
1406036,05-31-19,USER,Deposit,11891.9
1406036,06-08-19,USER,Deposit,17936.3
1406036,06-09-19,USER,Withdrawl,11836.3
1406036,06-12-19,USER,Withdrawl,8888.3
1406036,06-30-19,USER,Withdrawl,8714.2
1406036,06-30-19,SYSTEM,Deposit,8928.8
1406036,07-12-19,USER,Withdrawl,12025.2
1406036,08-08-19,USER,Withdrawl,10914
1406036,09-30-19,USER,Withdrawl,13947.7
1406036,09-30-19,SYSTEM,Deposit,14162.3
1406036,10-08-19,USER,Deposit,20206.7
1406036,11-06-19,USER,Withdrawl,14310.1
1406036,11-12-19,USER,Withdrawl,17421.1
1406036,12-15-19,USER,Withdrawl,17240.2
1406036,12-31-19,SYSTEM,Deposit,17312.9
,,,,
1406037,01-14-19,USER,Deposit,10854.1
1406037,01-31-19,USER,Deposit,10878.3
1406037,02-14-19,USER,Deposit,15898.3
1406037,02-28-19,USER,Deposit,15922.6
1406037,03-02-19,USER,Withdrawl,15622.6
1406037,03-14-19,USER,Deposit,20642.6
1406037,03-31-19,SYSTEM,Deposit,20702.7
1406037,04-01-19,USER,Withdrawl,15402.7
1406037,04-14-19,USER,Deposit,20422.7
1406037,04-30-19,USER,Withdrawl,20293.6
1406037,04-30-19,USER,Deposit,20508.2
1406037,05-01-19,USER,Withdrawl,15793.6
1406037,05-05-19,USER,Withdrawl,14186.6
1406037,05-14-19,USER,Deposit,19206.6
1406037,05-31-19,USER,Withdrawl,14466
1406037,05-31-19,USER,Withdrawl,14280.6
1406037,05-31-19,USER,Deposit,19280.6
1406037,06-05-19,USER,Withdrawl,12859
1406037,06-14-19,USER,Deposit,17879
1406037,06-30-19,USER,Withdrawl,16147.1
1406037,06-30-19,USER,Withdrawl,16132.5
1406037,06-30-19,SYSTEM,Deposit,17947.1
1406037,07-05-19,USER,Withdrawl,14525.5
1406037,07-14-19,USER,Deposit,19545.5
1406037,07-30-19,USER,Withdrawl,15445.5
1406037,07-31-19,USER,Withdrawl,15105.3
1406037,07-31-19,USER,Deposit,15519.9
1406037,08-05-19,USER,Withdrawl,13898.3
1406037,08-14-19,USER,Deposit,18918.3
1406037,08-29-19,USER,Withdrawl,13518.3
1406037,08-31-19,USER,Withdrawl,13074.3
1406037,08-31-19,USER,Deposit,13588.9
1406037,09-05-19,USER,Withdrawl,11967.3
1406037,09-14-19,USER,Deposit,16987.3
1406037,09-28-19,USER,Withdrawl,10587.3
1406037,09-30-19,USER,Withdrawl,10234.7
1406037,09-30-19,SYSTEM,Deposit,10649.3
1406037,10-05-19,USER,Withdrawl,9027.7
1406037,10-14-19,USER,Deposit,14047.7
1406037,10-31-19,USER,Withdrawl,13985.6
1406037,10-31-19,USER,Deposit,14100.2
1406037,11-05-19,USER,Withdrawl,12478.6
1406037,11-14-19,USER,Deposit,17498.6
1406037,11-20-19,USER,Withdrawl,15178.6
1406037,11-30-19,USER,Withdrawl,15027.2
1406037,11-30-19,USER,Deposit,15241.8
1406037,12-05-19,USER,Withdrawl,13620.2
1406037,12-14-19,USER,Deposit,18640.2
1406037,12-18-19,USER,Withdrawl,17290.2
1406037,12-20-19,USER,Withdrawl,12570.2
1406037,12-20-19,USER,Deposit,16490.2
1406037,12-31-19,USER,Withdrawl,12622.9
1406037,12-31-19,SYSTEM,Deposit,12637.5
,,,,
1406038,01-02-19,USER,Withdrawl,18727.9
1406038,01-06-19,USER,Deposit,23162.9
1406038,01-08-19,USER,Withdrawl,21677.9
1406038,01-09-19,USER,Withdrawl,19997.9
1406038,01-12-19,USER,Withdrawl,16406.9
1406038,01-12-19,USER,Withdrawl,17837.9
1406038,01-29-19,USER,Withdrawl,15926.9
1406038,01-30-19,USER,Withdrawl,14886.9
1406038,01-31-19,USER,Withdrawl,14745.3
1406038,01-31-19,USER,Deposit,14959.9
1406038,02-06-19,USER,Deposit,19380.3
1406038,02-08-19,USER,Withdrawl,17895.3
1406038,02-12-19,USER,Withdrawl,16464.3
1406038,02-28-19,USER,Withdrawl,16316.7
1406038,02-28-19,USER,Deposit,16531.3
1406038,03-06-19,USER,Deposit,20951.7
1406038,03-08-19,USER,Withdrawl,19466.7
1406038,03-12-19,USER,Withdrawl,18035.7
1406038,03-24-19,USER,Withdrawl,17315.7
1406038,03-31-19,USER,Withdrawl,17173.9
1406038,03-31-19,SYSTEM,Deposit,17388.5
1406038,04-06-19,USER,Deposit,21808.9
1406038,04-08-19,USER,Withdrawl,20323.9
1406038,04-12-19,USER,Withdrawl,18892.9
1406038,04-30-19,USER,Withdrawl,18755.3
1406038,04-30-19,USER,Deposit,18969.9
1406038,05-06-19,USER,Deposit,23390.3
1406038,05-08-19,USER,Withdrawl,21905.3
1406038,05-12-19,USER,Withdrawl,20474.3
1406038,05-31-19,USER,Withdrawl,20243.3
1406038,05-31-19,USER,Deposit,20557.9
1406038,06-06-19,USER,Deposit,24978.3
1406038,06-08-19,USER,Withdrawl,21493.3
1406038,06-08-19,USER,Withdrawl,22978.3
1406038,06-12-19,USER,Withdrawl,20062.3
1406038,06-30-19,USER,Withdrawl,20031.5
1406038,06-30-19,SYSTEM,Deposit,20146.1
1406038,07-06-19,USER,Deposit,24566.5
1406038,07-08-19,USER,Withdrawl,23081.5
1406038,07-12-19,USER,Withdrawl,21650.5
1406038,07-31-19,USER,Withdrawl,21524.3
1406038,07-31-19,USER,Deposit,21738.9
1406038,08-06-19,USER,Deposit,26159.3
1406038,08-07-19,USER,Withdrawl,25679.3
1406038,08-08-19,USER,Withdrawl,24194.3
1406038,08-12-19,USER,Withdrawl,22763.3
1406038,08-31-19,USER,Withdrawl,22542.7
1406038,08-31-19,USER,Deposit,22857.3
1406038,09-06-19,USER,Deposit,27277.7
1406038,09-08-19,USER,Withdrawl,25792.7
1406038,09-12-19,USER,Withdrawl,24361.7
1406038,09-30-19,USER,Withdrawl,24146.7
1406038,09-30-19,SYSTEM,Deposit,24461.3
1406038,10-01-19,USER,Withdrawl,23646.7
1406038,10-06-19,USER,Deposit,28081.7
1406038,10-08-19,USER,Withdrawl,26596.7
1406038,10-12-19,USER,Withdrawl,25165.7
1406038,10-31-19,USER,Withdrawl,25055.7
1406038,10-31-19,USER,Deposit,25270.3
1406038,11-06-19,USER,Deposit,29690.7
1406038,11-08-19,USER,Withdrawl,28205.7
1406038,11-12-19,USER,Withdrawl,26774.7
1406038,11-30-19,USER,Withdrawl,26469.6
1406038,11-30-19,USER,Deposit,26884.2
1406038,12-06-19,USER,Deposit,31304.6
1406038,12-08-19,USER,Withdrawl,29819.6
1406038,12-11-19,USER,Withdrawl,28919.6
1406038,12-12-19,USER,Withdrawl,27488.6
1406038,12-31-19,USER,Withdrawl,27387.7
1406038,12-31-19,SYSTEM,Deposit,27602.3
,,,,
1406039,01-08-19,USER,Deposit,232400
1406039,01-13-19,USER,Deposit,574200
1406039,01-16-19,USER,Withdrawl,123500
1406039,01-25-19,USER,Deposit,200000
1406039,01-31-19,USER,Withdrawl,70000
1406039,02-05-19,USER,Deposit,88000
1406039,02-17-19,USER,Withdrawl,40000
1406039,02-23-19,USER,Withdrawl,30000
1406039,03-04-19,USER,Deposit,67000
1406039,03-20-19,USER,Withdrawl,65000
1406039,03-26-19,USER,Withdrawl,60000
1406039,03-31-19,SYSTEM,Deposit,60728.6
1406039,04-12-19,USER,Withdrawl,55728.6
1406039,04-17-19,USER,Deposit,70728.6
1406039,04-24-19,USER,Withdrawl,53728.6
1406039,05-12-19,USER,Withdrawl,52728.6
1406039,05-25-19,USER,Withdrawl,49728.6
1406039,05-31-19,USER,Withdrawl,49228.6
1406039,06-02-19,USER,Withdrawl,40228.6
1406039,06-17-19,USER,Withdrawl,37228.6
1406039,06-30-19,USER,Withdrawl,36428.6
1406039,06-30-19,SYSTEM,Deposit,36974.2
1406039,07-15-19,USER,Withdrawl,20974.2
1406039,07-31-19,USER,Withdrawl,14974.2
1406039,08-17-19,USER,Withdrawl,12974.2
1406039,09-28-19,USER,Withdrawl,8974.2
1406039,09-30-19,SYSTEM,Deposit,9089.4
1406039,10-12-19,USER,Withdrawl,7089.4
1406039,10-15-19,USER,Withdrawl,5689.4
1406039,11-23-19,USER,Withdrawl,3489.4
1406039,12-07-19,USER,Withdrawl,589.4
1406039,12-31-19,SYSTEM,Deposit,627.8
,,,,
1406040,01-04-19,USER,Withdrawl,59810.3
1406040,01-06-19,USER,Withdrawl,34910.3
1406040,01-07-19,USER,Withdrawl,26210.3
1406040,01-13-19,USER,Withdrawl,21110.3
1406040,01-18-19,USER,Deposit,51885.3
1406040,01-19-19,USER,Withdrawl,47385.3
1406040,01-22-19,USER,Withdrawl,25485.3
1406040,01-28-19,USER,Deposit,56568.3
1406040,01-28-19,USER,Deposit,64668.3
1406040,01-31-19,USER,Deposit,56730.7
1406040,01-31-19,USER,Withdrawl,56630.7
1406040,02-03-19,USER,Deposit,62830.7
